px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
11.4299	-2.07567	2.67631	-4.99006	0.450182	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	0
11.4383	-1.91689	2.67787	-4.93487	0.484269	11.3011	-1.79507	11.35	-1.8	0	2.73035	2.62589
11.4466	-1.75569	2.68093	-4.89365	0.494834	11.3326	-1.67041	11.35	-1.65	0	2.73033	0
11.3958	-1.59114	2.68506	-4.79715	0.576138	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	14.9221
11.3821	-1.44129	2.68834	-4.75389	0.586432	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	0
11.3371	-1.27668	2.69346	-4.67394	0.641291	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	6.81738
11.3031	-1.12963	2.68691	-4.62606	0.651665	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	0
11.191	-0.970475	2.70105	-4.49855	0.760992	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	28.0631
11.1287	-0.823704	2.70607	-4.44289	0.773198	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	0
11.0751	-0.679786	2.70609	-4.39352	0.77928	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	0.555974
11.0013	-0.540359	2.70315	-4.33793	0.789305	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	0
10.9035	-0.401553	2.71334	-4.2548	0.835657	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	5.62487
10.8069	-0.278727	2.70626	-4.1938	0.848349	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	0
10.6483	-0.156315	2.73116	-4.0674	0.940714	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	24.0719
10.5218	-0.0540867	2.7229	-3.99642	0.957045	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	0
10.425	0.0527309	2.71922	-3.94655	0.95473	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	0.256102
10.29	0.129767	2.70512	-3.87404	0.973331	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	0
10.1442	0.212721	2.71444	-3.79022	1.00645	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	4.11045
9.99177	0.261383	2.69795	-3.70932	1.03029	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	0
9.84004	0.321928	2.70434	-3.62934	1.05484	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	2.98306
9.67269	0.334388	2.68428	-3.53714	1.08675	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	0
9.51704	0.371548	2.6888	-3.45976	1.10434	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	2.12868
9.34859	0.36951	2.67714	-3.36922	1.13123	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	0
9.19547	0.386793	2.67773	-3.29743	1.14	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.773958
9.03168	0.377275	2.67449	-3.2145	1.15728	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	0
8.89565	0.369275	2.6445	-3.15147	1.15586	8.90199	0.247143	8.85	0.25	-1.81847	0	7.46506
8.74794	0.348137	2.63973	-3.07719	1.16606	8.76016	0.263752	8.75	0.25	-1.81846	0	0
8.58783	0.34526	2.67385	-3.01383	1.16375	8.46355	0.258809	8.55	0.25	-3.6326	0	10.9745
8.43166	0.30612	2.67711	-2.93788	1.17273	8.35367	0.252596	8.35	0.25	-3.6326	0	0
8.28177	0.270116	2.68279	-2.87134	1.17315	8.05161	0.241868	8.2	0.25	-2.72841	0	0.672479
8.13324	0.228929	2.68852	-2.80753	1.17092	8.05411	0.247878	8.05	0.25	-2.72842	0	0
7.98971	0.180862	2.69394	-2.74618	1.16684	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.540727
7.84486	0.123653	2.70112	-2.68427	1.16289	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	0
7.7103	0.076572	2.70785	-2.6386	1.14444	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	1.52899
7.57034	0.0101373	2.71548	-2.58219	1.13686	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	0
7.43324	-0.00732768	2.73298	-2.5744	1.08513	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	8.91414
7.3042	-0.0613391	2.73959	-2.53588	1.06998	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	0
7.19064	-0.160744	2.73354	-2.46489	1.08472	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	1.63983
7.06225	-0.236505	2.73683	-2.42072	1.07072	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	0
6.94963	-0.333592	2.73638	-2.36462	1.06905	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.35639
6.83468	-0.424338	2.73669	-2.31836	1.05834	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	0
6.73689	-0.53334	2.73415	-2.26119	1.0588	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.175137
6.63148	-0.636185	2.73519	-2.21492	1.0486	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	0
6.57284	-0.798637	2.73845	-2.11429	1.09635	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	5.33603
6.49351	-0.929824	2.74173	-2.05581	1.09419	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	0
6.4399	-1.06499	2.74559	-1.98991	1.10561	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.291933
6.38401	-1.19927	2.75187	-1.93291	1.10564	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	0
6.33689	-1.32684	2.75068	-1.88162	1.10042	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	0.157683
6.29219	-1.45446	2.75094	-1.83075	1.09709	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	0
6.28919	-1.6179	2.76545	-1.73732	1.14126	6.24787	-1.61119	6.25	-1.6	0	-2.99288	4.89532
6.26557	-1.75426	2.76676	-1.68243	1.13915	6.23547	-1.75335	6.25	-1.75	0	-2.99285	0
6.29294	-1.93413	2.78396	-1.57491	1.1909	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	6.77259
6.30408	-2.08443	2.78	-1.50667	1.19405	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	0
6.31372	-2.22688	2.76828	-1.45307	1.1787	6.53066	-2.26346	6.35	-2.2	0	-2.72782	1.75029
6.34104	-2.37398	2.76479	-1.38629	1.18113	6.36917	-2.33894	6.35	-2.35	0	-2.72779	0
6.35438	-2.51453	2.75517	-1.34037	1.15926	6.27034	-2.51837	6.35	-2.55	0	-3.63689	1.57529
6.38572	-2.66724	2.76126	-1.28056	1.15453	6.34287	-2.73391	6.35	-2.75	0	-3.63689	0
6.44076	-2.81933	2.77116	-1.20902	1.16326	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	0.677374
6.48853	-2.96969	2.77914	-1.15117	1.15624	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	0
6.54402	-3.10936	2.77704	-1.09695	1.14537	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.578392
6.60246	-3.25357	2.78449	-1.04358	1.1356	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	0
6.67144	-3.38583	2.77802	-0.993034	1.12114	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	1.51479
6.73622	-3.5268	2.78669	-0.946357	1.10659	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	0
6.8119	-3.65508	2.78285	-0.899751	1.09128	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	1.46515
6.87595	-3.79818	2.79417	-0.864329	1.06807	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	0
6.95068	-3.91942	2.78122	-0.827628	1.04531	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	3.85978
7.01338	-4.06413	2.79224	-0.802769	1.01534	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	0
7.11991	-4.18913	2.80966	-0.751201	1.01185	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	2.52027
7.19019	-4.33495	2.82128	-0.732315	0.978255	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	0
7.28174	-4.44822	2.81183	-0.698114	0.960003	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	3.04963
7.34024	-4.6027	2.82095	-0.695844	0.915381	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	0
7.42379	-4.70242	2.80395	-0.670205	0.896092	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	5.73287
7.47478	-4.84144	2.80681	-0.67367	0.85454	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	0
7.57374	-4.95009	2.82553	-0.642861	0.845665	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	6.19417
7.63006	-5.09614	2.83039	-0.651621	0.801291	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	0
7.72275	-5.1938	2.79916	-0.627126	0.783921	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	11.5513
7.78551	-5.34674	2.79818	-0.637672	0.738339	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	0
7.88816	-5.45392	2.79805	-0.613354	0.725359	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	3.46454
7.95686	-5.60843	2.7981	-0.626346	0.680439	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	0
8.0536	-5.70284	2.76713	-0.605196	0.666813	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	12.6592
8.11326	-5.85449	2.7595	-0.623629	0.62113	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	0
8.22284	-5.96013	2.76332	-0.603311	0.609667	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	2.17635
8.28265	-6.122	2.75846	-0.629269	0.560132	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	0
8.398	-6.23178	2.76806	-0.61146	0.54894	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	2.28576
8.45964	-6.39778	2.76426	-0.640964	0.499263	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	0
8.55602	-6.49396	2.73787	-0.627056	0.48858	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	8.82365
8.6049	-6.65476	2.72471	-0.660208	0.439444	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	0
8.70095	-6.75697	2.71219	-0.64992	0.428337	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	2.71613
8.73997	-6.93094	2.69956	-0.693835	0.373026	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	0
8.84728	-7.04325	2.70949	-0.683936	0.36435	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	3.19449
8.89207	-7.2215	2.7029	-0.728442	0.311258	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	0
8.98048	-7.33096	2.68272	-0.726496	0.298208	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	6.80046
9.02421	-7.49145	2.67069	-0.763347	0.254696	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	0
9.12552	-7.60441	2.68052	-0.755704	0.250136	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	3.56495
9.17018	-7.77097	2.67369	-0.795384	0.206446	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	0
9.25981	-7.88234	2.6818	-0.793421	0.19995	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	1.63523
9.28659	-8.0471	2.67543	-0.840376	0.153386	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	0
9.35367	-8.16461	2.64776	-0.85173	0.134679	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	10.2183
9.38498	-8.32792	2.6381	-0.893827	0.0942464	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	0
9.46583	-8.44806	2.63648	-0.896018	0.0882339	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.616103
9.48879	-8.61868	2.62962	-0.943839	0.0453783	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	0
9.56304	-8.7435	2.62843	-0.94915	0.0390561	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.69048
9.57957	-8.91513	2.62267	-0.998565	-0.00272307	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	0
9.64887	-9.03173	2.62922	-0.99998	-0.00216947	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	1.42837
9.65428	-9.20024	2.629	-1.05237	-0.0442026	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	0
9.71853	-9.33117	2.62963	-1.05967	-0.0477415	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.518755
9.73122	-9.50517	2.63068	-1.10726	-0.0836925	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	0
9.7893	-9.62671	2.63584	-1.11087	-0.0814493	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.972315
9.79218	-9.79072	2.63943	-1.15792	-0.115534	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	0
9.83026	-9.91517	2.63354	-1.17394	-0.125378	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.724575
9.84771	-10.0626	2.63633	-1.20527	-0.145122	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	0
9.87041	-10.2051	2.62276	-1.23734	-0.170367	9.77731	-10.3295	9.75	-10.3	0	-2.72851	4.53908
9.88011	-10.3669	2.62585	-1.27343	-0.191322	9.76557	-10.4501	9.75	-10.45	0	-2.72849	0
9.93228	-10.5086	2.63459	-1.27583	-0.18167	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.15132
9.9421	-10.6699	2.63926	-1.30872	-0.199348	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	0
9.95808	-10.802	2.634	-1.3334	-0.214402	9.84397	-10.9287	9.85	-10.9	0	-3.00318	1.18814
9.95462	-10.9538	2.64037	-1.36818	-0.232764	9.85693	-11.0512	9.85	-11.05	0	-3.00316	0
9.97464	-11.0826	2.63917	-1.382	-0.233974	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.500549
9.95948	-11.2391	2.64776	-1.42104	-0.254612	9.84407	-11.3565	9.85	-11.35	0	-3.00012	0
9.9823	-11.3717	2.65166	-1.42865	-0.247723	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.720378
9.96041	-11.5289	2.66107	-1.46808	-0.267953	9.83943	-11.6467	9.85	-11.65	0	-2.99592	0
9.90856	-11.6775	2.64089	-1.54006	-0.330019	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	16.5279
9.87611	-11.8334	2.64287	-1.57992	-0.346741	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	0
9.84765	-11.9821	2.63884	-1.62229	-0.371816	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	2.32104
9.79689	-12.1365	2.64123	-1.66758	-0.390814	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	0
9.75843	-12.2804	2.63756	-1.70768	-0.410144	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	1.11828
9.6965	-12.4337	2.64223	-1.754	-0.427873	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	0
9.59171	-12.5689	2.63015	-1.8448	-0.500839	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	14.5315
9.51164	-12.7056	2.62909	-1.8945	-0.517987	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	0
9.36429	-12.8147	2.61895	-2.015	-0.621753	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	26.4373
9.25157	-12.9257	2.61803	-2.07703	-0.64539	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	0
9.09201	-13.0301	2.61477	-2.19357	-0.733919	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	17.1011
8.97492	-13.1272	2.60693	-2.25286	-0.749574	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	0
8.83526	-13.2193	2.60717	-2.33888	-0.798228	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	5.072
8.6997	-13.3003	2.60168	-2.4042	-0.815452	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	0
8.47978	-13.331	2.61286	-2.57191	-0.955808	8.27267	-12.996	8.4	-13.15	-2.99683	0	41.1285
8.34714	-13.3702	2.60142	-2.63733	-0.971535	8.25965	-13.1488	8.25	-13.15	-2.9968	0	0
8.19869	-13.4184	2.60119	-2.7125	-0.993832	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	2.28993
8.04663	-13.4466	2.59325	-2.78563	-1.00962	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	0
7.87957	-13.4676	2.60373	-2.88265	-1.0561	7.86599	-13.4154	7.8	-13.25	-2.7295	0	4.98182
7.71929	-13.4669	2.59656	-2.96253	-1.07437	7.62489	-13.249	7.65	-13.25	-2.7295	0	0
7.57361	-13.4671	2.60233	-3.04042	-1.10037	7.50783	-13.2944	7.5	-13.25	-2.99994	0	1.77862
7.42691	-13.4451	2.59739	-3.11575	-1.11692	7.3419	-13.2474	7.35	-13.25	-2.99994	0	0
7.25636	-13.406	2.6133	-3.22357	-1.16763	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	7.1447
7.10298	-13.3568	2.60815	-3.30763	-1.18413	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	0
6.95494	-13.3136	2.61029	-3.3845	-1.19462	6.79473	-13.0433	6.85	-13.15	-3.63709	0	1.23783
6.79804	-13.2565	2.61743	-3.46368	-1.20246	6.65123	-13.1604	6.65	-13.15	-3.63709	0	0
6.66782	-13.1982	2.62736	-3.53886	-1.21866	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	1.2309
6.52831	-13.1282	2.63798	-3.61073	-1.22344	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	0
6.41542	-13.1052	2.59926	-3.62586	-1.16485	6.27012	-13.1139	6.25	-13.05	-1.81729	0	19.9106
6.27576	-13.0386	2.60968	-3.68743	-1.15942	6.14459	-13.0471	6.15	-13.05	-1.81729	0	0
6.15068	-12.9467	2.62217	-3.76486	-1.17384	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	1.54825
6.01829	-12.8603	2.63444	-3.82683	-1.16793	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	0
5.91731	-12.7845	2.62807	-3.87545	-1.1573	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	0.914508
5.78952	-12.7123	2.64722	-3.91657	-1.1382	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	0
5.69645	-12.6406	2.62551	-3.95142	-1.11432	5.45236	-12.7392	5.45	-12.7	-2.00001	1	6.19608
5.57328	-12.5704	2.64202	-3.98295	-1.09027	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	0
5.4832	-12.4728	2.64431	-4.03447	-1.08728	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	0.332844
5.36428	-12.392	2.66084	-4.06388	-1.06275	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	0
5.2747	-12.2882	2.65454	-4.11149	-1.05351	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	1.17332
5.15403	-12.1928	2.66846	-4.14065	-1.02694	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	0
5.07317	-12.0678	2.69931	-4.19845	-1.03502	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	8.48131
4.96794	-11.9662	2.71441	-4.22509	-1.01119	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	0
4.9051	-11.8496	2.70523	-4.27077	-1.0056	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	2.243
4.81279	-11.743	2.71541	-4.29721	-0.984026	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	0
4.74687	-11.6136	2.73577	-4.34306	-0.981174	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	3.72112
4.67794	-11.4896	2.74343	-4.37958	-0.969315	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	0
4.62189	-11.3525	2.76271	-4.4236	-0.964285	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	3.10218
4.56651	-11.2171	2.77194	-4.46283	-0.955117	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	0
4.55304	-11.0734	2.747	-4.5258	-0.966444	4.43672	-11.0976	4.45	-11.05	0	1.8168	7.86815
4.50887	-10.9331	2.74798	-4.56589	-0.955515	4.43803	-10.9525	4.45	-10.95	0	1.81679	0
4.48455	-10.795	2.75353	-4.60951	-0.950993	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.336364
4.46967	-10.6595	2.75368	-4.6545	-0.948885	4.45507	-10.6618	4.45	-10.65	0	3.00138	0
4.50307	-10.523	2.73238	-4.72905	-0.97806	4.44716	-10.5583	4.45	-10.55	0	2.00041	8.37737
4.49457	-10.3952	2.7292	-4.76843	-0.970827	4.45187	-10.4417	4.45	-10.45	0	2.00038	0
4.511	-10.2584	2.72751	-4.82171	-0.975963	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.264925
4.53379	-10.1237	2.72668	-4.87312	-0.97825	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	0
4.54355	-9.9773	2.73023	-4.91227	-0.962576	4.56608	-10.005	4.55	-10	0	2.72717	0.995247
4.57331	-9.83267	2.72935	-4.96284	-0.960795	4.55922	-9.84124	4.55	-9.85	0	2.72714	0
4.62826	-9.68833	2.72816	-5.02703	-0.972882	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.469438
4.69171	-9.54503	2.73013	-5.08819	-0.978767	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	0
4.70453	-9.41209	2.73451	-5.10274	-0.940755	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	3.97015
4.77584	-9.28189	2.73982	-5.15881	-0.946995	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	0
4.88974	-9.168	2.7404	-5.24944	-0.993413	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	4.99413
4.97335	-9.05007	2.74368	-5.30477	-0.997277	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	0
4.99782	-8.92701	2.7376	-5.30363	-0.940024	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	8.1025
5.08686	-8.80708	2.74558	-5.35475	-0.941614	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	0
5.20659	-8.69823	2.74755	-5.42887	-0.965328	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	1.35964
5.31727	-8.58574	2.75099	-5.48596	-0.967744	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	0
5.35756	-8.46419	2.7412	-5.47736	-0.903514	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	9.28995
5.46527	-8.35617	2.75225	-5.52465	-0.90282	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	0
5.56627	-8.25747	2.75588	-5.56763	-0.900382	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	0.511844
5.68046	-8.15734	2.76659	-5.61272	-0.898175	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	0
5.7431	-8.04422	2.75424	-5.60609	-0.838837	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	8.7261
5.85036	-7.95086	2.75888	-5.64425	-0.834985	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	0
5.9348	-7.84896	2.75213	-5.6544	-0.79872	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	3.39672
6.04444	-7.7549	2.75894	-5.68773	-0.792294	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	0
6.14617	-7.651	2.75109	-5.70069	-0.756679	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	3.36148
6.26727	-7.55444	2.75587	-5.73381	-0.749316	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	0
6.38225	-7.4745	2.75941	-5.76713	-0.746578	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	1.23444
6.50656	-7.38799	2.77113	-5.79721	-0.738892	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	0
6.63763	-7.31194	2.77029	-5.82997	-0.729738	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.283957
6.77046	-7.23439	2.77348	-5.86278	-0.723616	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	0
6.85572	-7.13616	2.75301	-5.84424	-0.659506	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	12.0064
6.97599	-7.0617	2.75743	-5.86799	-0.651694	6.95342	-6.96092	6.95	-6.95	1.99846	1.99846	0
7.10763	-6.99087	2.7536	-5.88991	-0.63478	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.936985
7.24496	-6.90294	2.76412	-5.90938	-0.621251	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	0
7.34905	-6.8012	2.74175	-5.8857	-0.551725	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	15.3288
7.48284	-6.71284	2.74964	-5.89985	-0.538067	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	0
7.6042	-6.63106	2.73945	-5.90051	-0.504504	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	3.33044
7.73287	-6.5567	2.73862	-5.91644	-0.495435	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0
7.87515	-6.5046	2.74022	-5.94515	-0.497723	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.0658937
8.00776	-6.43633	2.74014	-5.96092	-0.488725	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0
8.09935	-6.34125	2.71674	-5.92932	-0.423916	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	13.689
8.21396	-6.2681	2.71637	-5.93492	-0.411831	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0
8.33964	-6.19285	2.7078	-5.93168	-0.381826	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	2.81108
8.47496	-6.11235	2.7135	-5.9368	-0.36888	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0
8.58391	-6.03696	2.70219	-5.92387	-0.332386	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	4.24572
8.70149	-5.96208	2.70418	-5.92495	-0.320091	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0
8.82678	-5.90787	2.70406	-5.93444	-0.312731	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.241066
8.95069	-5.82401	2.71252	-5.9303	-0.296647	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0
9.05903	-5.74071	2.69978	-5.90451	-0.247736	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	8.71961
9.17912	-5.64868	2.70772	-5.89456	-0.22972	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0
9.28893	-5.54507	2.69232	-5.85901	-0.174678	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	9.63465
9.41326	-5.43869	2.69777	-5.84368	-0.154806	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0
9.52015	-5.3307	2.68442	-5.80651	-0.102991	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	8.052
9.63644	-5.22234	2.68646	-5.78895	-0.0847135	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0
9.74697	-5.14653	2.68361	-5.78254	-0.0736725	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.547817
